experiment_id,timestamp,action,step_id,step_name,short_text_viewed,long_text_viewed,single_pieces_viewed,assembly_viewed,video_viewed,mode
7,2025-03-27 15:48:54.030148,step_loaded,14.0,Withdraw Components for PIECE 8,0.0,0.0,0.0,0.0,0.0,Static
7,2025-03-27 15:49:03.136781,toggle_single_pieces_block,14.0,Withdraw Components for PIECE 8,0.0,0.0,1.0,0.0,0.0,Static
7,2025-03-27 15:49:19.681112,navigate_next,14.0,Withdraw Components for PIECE 8,0.0,0.0,1.0,0.0,0.0,Static
7,2025-03-27 15:49:19.692891,initial_suggestion,14.0,Withdraw Components for PIECE 8,1.0,0.0,0.0,0.0,0.0,Static
7,2025-03-27 15:49:19.807631,step_loaded,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0,Static
7,2025-03-27 15:49:20.360073,navigate_next,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0,Static
7,2025-03-27 15:49:20.371744,initial_suggestion,15.0,Assembly PIECE 8,1.0,0.0,0.0,0.0,0.0,Static
7,2025-03-27 15:49:20.877632,step_loaded,16.0,Final Control,0.0,0.0,0.0,0.0,0.0,Static
7,2025-03-27 15:49:22.230433,navigate_previous,16.0,Final Control,0.0,0.0,0.0,0.0,0.0,Static
7,2025-03-27 15:49:22.355077,step_loaded,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0,Static
7,2025-03-27 15:49:25.304521,toggle_assembly_block,15.0,Assembly PIECE 8,0.0,0.0,0.0,1.0,0.0,Static
7,2025-03-27 15:50:03.129654,navigate_next,15.0,Assembly PIECE 8,0.0,0.0,0.0,1.0,0.0,Static
7,2025-03-27 15:50:03.141456,initial_suggestion,15.0,Assembly PIECE 8,1.0,0.0,0.0,0.0,0.0,Static
7,2025-03-27 15:50:03.275653,step_loaded,16.0,Final Control,0.0,0.0,0.0,0.0,0.0,Static
7,2025-03-27 15:50:10.585807,toggle_long_text_block,16.0,Final Control,0.0,1.0,0.0,0.0,0.0,Static
7,2025-03-27 15:50:23.074501,navigate_to_thankyou,16.0,Final Control,0.0,1.0,0.0,0.0,0.0,Static
8,2025-03-27 15:56:08.108911,start_experiment,,,,,,,,Dynamically Adaptive
8,2025-03-27 15:56:14.855038,toggle_single_pieces_block,1.0,Withdraw Components for PIECE 1,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:56:32.079557,navigate_next,1.0,Withdraw Components for PIECE 1,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:56:32.092462,initial_suggestion,1.0,Withdraw Components for PIECE 1,1.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:56:32.219186,step_loaded,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:56:45.829217,toggle_video_block,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,1.0,Dynamically Adaptive
8,2025-03-27 15:56:50.699991,navigate_next,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,1.0,Dynamically Adaptive
8,2025-03-27 15:56:50.716452,initial_suggestion,2.0,Assembly PIECE 1,0.0,0.0,0.0,1.0,0.0,Dynamically Adaptive
8,2025-03-27 15:56:50.868855,step_loaded,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:56:50.886264,computed_suggestion,3.0,Withdraw Components for PIECE 2,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:57:01.328170,navigate_next,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:57:01.336606,initial_suggestion,3.0,Withdraw Components for PIECE 2,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:57:01.449985,step_loaded,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:57:01.477796,computed_suggestion,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,1.0,Dynamically Adaptive
8,2025-03-27 15:57:32.705098,navigate_next,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:57:32.718759,initial_suggestion,4.0,Assembly PIECE 2,0.0,0.0,0.0,1.0,0.0,Dynamically Adaptive
8,2025-03-27 15:57:32.836270,step_loaded,5.0,Withdraw Components for PIECE 3,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:57:32.854797,computed_suggestion,5.0,Withdraw Components for PIECE 3,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:57:42.598028,navigate_next,5.0,Withdraw Components for PIECE 3,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:57:42.611816,initial_suggestion,5.0,Withdraw Components for PIECE 3,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:57:42.718563,step_loaded,6.0,Assembly PIECE 3,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:57:42.748953,computed_suggestion,6.0,Assembly PIECE 3,0.0,0.0,0.0,0.0,1.0,Dynamically Adaptive
8,2025-03-27 15:58:00.556885,navigate_next,6.0,Assembly PIECE 3,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:00.569061,initial_suggestion,6.0,Assembly PIECE 3,0.0,0.0,0.0,1.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:00.678280,step_loaded,7.0,Withdraw Components for PIECE 4,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:00.694708,computed_suggestion,7.0,Withdraw Components for PIECE 4,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:08.869123,navigate_next,7.0,Withdraw Components for PIECE 4,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:08.879514,initial_suggestion,7.0,Withdraw Components for PIECE 4,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:08.988180,step_loaded,8.0,Assembly PIECE 4,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:09.009498,computed_suggestion,8.0,Assembly PIECE 4,0.0,0.0,0.0,0.0,1.0,Dynamically Adaptive
8,2025-03-27 15:58:26.416560,navigate_next,8.0,Assembly PIECE 4,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:26.430581,initial_suggestion,8.0,Assembly PIECE 4,0.0,0.0,0.0,1.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:26.560327,step_loaded,9.0,Withdraw Components for PIECE 5,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:26.609946,computed_suggestion,9.0,Withdraw Components for PIECE 5,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:33.173145,navigate_next,9.0,Withdraw Components for PIECE 5,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:33.186450,initial_suggestion,9.0,Withdraw Components for PIECE 5,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:33.304915,step_loaded,10.0,Assembly PIECE 5,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:33.349200,computed_suggestion,10.0,Assembly PIECE 5,0.0,0.0,0.0,0.0,1.0,Dynamically Adaptive
8,2025-03-27 15:58:45.282136,navigate_next,10.0,Assembly PIECE 5,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:45.297179,initial_suggestion,10.0,Assembly PIECE 5,0.0,0.0,0.0,1.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:45.408487,step_loaded,11.0,Assembly PIECE 6,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:58:45.424824,computed_suggestion,11.0,Assembly PIECE 6,0.0,0.0,0.0,0.0,1.0,Dynamically Adaptive
8,2025-03-27 15:59:07.510151,navigate_next,11.0,Assembly PIECE 6,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:59:07.527416,initial_suggestion,11.0,Assembly PIECE 6,0.0,0.0,0.0,1.0,0.0,Dynamically Adaptive
8,2025-03-27 15:59:07.635787,step_loaded,12.0,Withdraw Components for PIECE 7,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:59:07.652879,computed_suggestion,12.0,Withdraw Components for PIECE 7,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:59:21.340285,navigate_next,12.0,Withdraw Components for PIECE 7,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:59:21.344783,initial_suggestion,12.0,Withdraw Components for PIECE 7,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:59:21.512416,computed_suggestion,13.0,Assembly PIECE 7,0.0,0.0,0.0,0.0,1.0,Dynamically Adaptive
8,2025-03-27 15:59:56.975823,navigate_next,13.0,Assembly PIECE 7,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 15:59:56.987018,initial_suggestion,13.0,Assembly PIECE 7,0.0,0.0,0.0,1.0,0.0,Dynamically Adaptive
8,2025-03-27 15:59:57.128006,computed_suggestion,14.0,Withdraw Components for PIECE 8,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 16:00:07.034761,navigate_next,14.0,Withdraw Components for PIECE 8,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 16:00:07.045786,initial_suggestion,14.0,Withdraw Components for PIECE 8,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 16:00:07.152029,step_loaded,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 16:00:07.163037,computed_suggestion,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,1.0,Dynamically Adaptive
8,2025-03-27 16:00:29.250164,navigate_next,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 16:00:29.261517,initial_suggestion,15.0,Assembly PIECE 8,0.0,0.0,0.0,1.0,0.0,Dynamically Adaptive
8,2025-03-27 16:00:29.383569,step_loaded,16.0,Final Control,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
8,2025-03-27 16:00:50.864878,navigate_to_thankyou,16.0,Final Control,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
9,2025-03-27 16:05:58.521117,start_experiment,,,,,,,,Rule-Based Adaptive
9,2025-03-27 16:05:58.673975,step_loaded,1.0,Withdraw Components for PIECE 1,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:06:39.486243,initial_suggestion,1.0,Withdraw Components for PIECE 1,1.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:06:39.613196,step_loaded,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:10.275356,navigate_next,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:10.289452,initial_suggestion,2.0,Assembly PIECE 1,0.0,0.0,0.0,1.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:10.402584,step_loaded,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:29.478901,navigate_next,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:29.494228,initial_suggestion,3.0,Withdraw Components for PIECE 2,0.0,0.0,1.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:29.613614,step_loaded,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:43.985667,navigate_next,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:44.001391,initial_suggestion,4.0,Assembly PIECE 2,0.0,0.0,0.0,1.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:44.122289,step_loaded,5.0,Withdraw Components for PIECE 3,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:53.577133,navigate_next,5.0,Withdraw Components for PIECE 3,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:53.593576,initial_suggestion,5.0,Withdraw Components for PIECE 3,0.0,0.0,1.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:07:53.771294,step_loaded,6.0,Assembly PIECE 3,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:02.381715,navigate_next,6.0,Assembly PIECE 3,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:02.397642,initial_suggestion,6.0,Assembly PIECE 3,0.0,0.0,0.0,1.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:02.502816,step_loaded,7.0,Withdraw Components for PIECE 4,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:17.904902,navigate_next,7.0,Withdraw Components for PIECE 4,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:17.919190,initial_suggestion,7.0,Withdraw Components for PIECE 4,0.0,0.0,1.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:18.016981,step_loaded,8.0,Assembly PIECE 4,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:27.528532,navigate_next,8.0,Assembly PIECE 4,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:27.538701,initial_suggestion,8.0,Assembly PIECE 4,0.0,0.0,0.0,1.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:27.651663,step_loaded,9.0,Withdraw Components for PIECE 5,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:34.951595,navigate_next,9.0,Withdraw Components for PIECE 5,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:34.965549,initial_suggestion,9.0,Withdraw Components for PIECE 5,0.0,0.0,1.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:08:35.080874,step_loaded,10.0,Assembly PIECE 5,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:09:06.076609,navigate_next,10.0,Assembly PIECE 5,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:09:06.087236,initial_suggestion,10.0,Assembly PIECE 5,0.0,0.0,0.0,1.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:09:06.178336,step_loaded,11.0,Assembly PIECE 6,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:09:23.357834,navigate_next,11.0,Assembly PIECE 6,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:09:23.368502,initial_suggestion,11.0,Assembly PIECE 6,0.0,0.0,0.0,1.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:09:23.478357,step_loaded,12.0,Withdraw Components for PIECE 7,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:09:31.164344,navigate_next,12.0,Withdraw Components for PIECE 7,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:09:31.175643,initial_suggestion,12.0,Withdraw Components for PIECE 7,0.0,0.0,1.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:09:31.297891,step_loaded,13.0,Assembly PIECE 7,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:10:38.134429,toggle_single_pieces_block,13.0,Assembly PIECE 7,0.0,0.0,1.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:10:42.126199,toggle_video_block,13.0,Assembly PIECE 7,0.0,0.0,1.0,0.0,1.0,Rule-Based Adaptive
9,2025-03-27 16:11:34.676427,navigate_next,13.0,Assembly PIECE 7,0.0,0.0,1.0,0.0,1.0,Rule-Based Adaptive
9,2025-03-27 16:11:34.688340,initial_suggestion,13.0,Assembly PIECE 7,0.0,0.0,0.0,1.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:11:34.820999,step_loaded,14.0,Withdraw Components for PIECE 8,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:11:47.199201,navigate_next,14.0,Withdraw Components for PIECE 8,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:11:47.213737,initial_suggestion,14.0,Withdraw Components for PIECE 8,0.0,0.0,1.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:11:47.318809,step_loaded,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:12:07.843369,navigate_next,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:12:07.857142,initial_suggestion,15.0,Assembly PIECE 8,0.0,0.0,0.0,1.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:12:07.955166,step_loaded,16.0,Final Control,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
9,2025-03-27 16:12:38.887115,navigate_to_thankyou,16.0,Final Control,0.0,0.0,0.0,0.0,0.0,Rule-Based Adaptive
10,2025-03-27 16:18:37.354662,start_experiment,,,,,,,,Static
10,2025-03-27 16:18:37.532551,step_loaded,1.0,Withdraw Components for PIECE 1,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:18:51.273073,toggle_single_pieces_block,1.0,Withdraw Components for PIECE 1,0.0,0.0,1.0,0.0,0.0,Static
10,2025-03-27 16:19:01.959748,initial_suggestion,1.0,Withdraw Components for PIECE 1,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:19:02.072249,step_loaded,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:19:13.030706,toggle_assembly_block,2.0,Assembly PIECE 1,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:19:48.646116,navigate_next,2.0,Assembly PIECE 1,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:19:48.656789,initial_suggestion,2.0,Assembly PIECE 1,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:19:48.763799,step_loaded,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:20:04.297328,navigate_next,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:20:04.309228,initial_suggestion,3.0,Withdraw Components for PIECE 2,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:20:04.405918,step_loaded,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:20:16.116157,toggle_assembly_block,4.0,Assembly PIECE 2,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:20:40.440716,navigate_next,4.0,Assembly PIECE 2,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:20:40.452784,initial_suggestion,4.0,Assembly PIECE 2,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:20:40.546774,step_loaded,5.0,Withdraw Components for PIECE 3,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:20:54.683952,navigate_next,5.0,Withdraw Components for PIECE 3,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:20:54.694876,initial_suggestion,5.0,Withdraw Components for PIECE 3,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:20:54.828331,step_loaded,6.0,Assembly PIECE 3,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:20:58.562256,toggle_assembly_block,6.0,Assembly PIECE 3,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:21:22.400837,navigate_next,6.0,Assembly PIECE 3,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:21:22.410410,initial_suggestion,6.0,Assembly PIECE 3,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:21:22.508102,step_loaded,7.0,Withdraw Components for PIECE 4,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:21:34.964937,navigate_next,7.0,Withdraw Components for PIECE 4,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:21:34.976334,initial_suggestion,7.0,Withdraw Components for PIECE 4,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:21:35.085956,step_loaded,8.0,Assembly PIECE 4,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:21:40.176292,toggle_assembly_block,8.0,Assembly PIECE 4,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:21:58.121127,navigate_next,8.0,Assembly PIECE 4,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:21:58.135259,initial_suggestion,8.0,Assembly PIECE 4,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:21:58.231855,step_loaded,9.0,Withdraw Components for PIECE 5,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:22:06.006066,navigate_next,9.0,Withdraw Components for PIECE 5,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:22:06.014777,initial_suggestion,9.0,Withdraw Components for PIECE 5,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:22:06.113628,step_loaded,10.0,Assembly PIECE 5,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:22:16.386052,toggle_assembly_block,10.0,Assembly PIECE 5,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:22:27.672177,navigate_next,10.0,Assembly PIECE 5,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:22:27.682053,initial_suggestion,10.0,Assembly PIECE 5,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:22:27.813720,step_loaded,11.0,Assembly PIECE 6,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:22:34.829229,toggle_assembly_block,11.0,Assembly PIECE 6,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:23:00.020718,navigate_next,11.0,Assembly PIECE 6,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:23:00.030531,initial_suggestion,11.0,Assembly PIECE 6,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:23:00.148615,step_loaded,12.0,Withdraw Components for PIECE 7,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:23:06.977532,navigate_next,12.0,Withdraw Components for PIECE 7,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:23:06.990804,initial_suggestion,12.0,Withdraw Components for PIECE 7,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:23:07.087320,step_loaded,13.0,Assembly PIECE 7,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:23:12.267182,toggle_assembly_block,13.0,Assembly PIECE 7,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:23:25.819268,toggle_video_block,13.0,Assembly PIECE 7,0.0,0.0,0.0,1.0,1.0,Static
10,2025-03-27 16:23:40.600024,navigate_next,13.0,Assembly PIECE 7,0.0,0.0,0.0,1.0,1.0,Static
10,2025-03-27 16:23:40.611234,initial_suggestion,13.0,Assembly PIECE 7,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:23:40.733989,step_loaded,14.0,Withdraw Components for PIECE 8,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:23:48.859978,navigate_next,14.0,Withdraw Components for PIECE 8,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:23:48.871603,initial_suggestion,14.0,Withdraw Components for PIECE 8,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:23:48.981198,step_loaded,15.0,Assembly PIECE 8,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:23:54.414269,toggle_assembly_block,15.0,Assembly PIECE 8,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:24:01.764866,navigate_next,15.0,Assembly PIECE 8,0.0,0.0,0.0,1.0,0.0,Static
10,2025-03-27 16:24:01.777680,initial_suggestion,15.0,Assembly PIECE 8,1.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:24:01.879415,step_loaded,16.0,Final Control,0.0,0.0,0.0,0.0,0.0,Static
10,2025-03-27 16:24:16.075627,navigate_to_thankyou,16.0,Final Control,0.0,0.0,0.0,0.0,0.0,Static
11,2025-03-28 08:14:00.335663,start_experiment,,,,,,,,Dynamically Adaptive
11,2025-03-28 08:14:00.542548,step_loaded,1.0,Withdraw Components for PIECE 1,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:14:43.104233,toggle_single_pieces_block,1.0,Withdraw Components for PIECE 1,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:14:52.326591,navigate_next,1.0,Withdraw Components for PIECE 1,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:14:52.340171,initial_suggestion,1.0,Withdraw Components for PIECE 1,1.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:14:52.461820,step_loaded,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:09.555945,navigate_next,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:09.571747,initial_suggestion,2.0,Assembly PIECE 1,0.0,0.0,0.0,1.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:09.684177,step_loaded,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:09.975884,computed_suggestion,3.0,Withdraw Components for PIECE 2,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:14.147861,navigate_previous,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:14.309539,step_loaded,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:28.733357,navigate_next,2.0,Assembly PIECE 1,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:28.749083,initial_suggestion,2.0,Assembly PIECE 1,0.0,0.0,0.0,1.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:28.854094,step_loaded,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:28.877057,computed_suggestion,3.0,Withdraw Components for PIECE 2,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:45.027592,navigate_next,3.0,Withdraw Components for PIECE 2,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:45.040768,initial_suggestion,3.0,Withdraw Components for PIECE 2,0.0,0.0,1.0,0.0,0.0,Dynamically Adaptive
11,2025-03-28 08:15:45.165206,step_loaded,4.0,Assembly PIECE 2,0.0,0.0,0.0,0.0,0.0,Dynamically Adaptive
